"Season","PlayerId","Player","Position","Team","Conference","Category","StatType","Stat"
"2020","3919597","Kevin Henry","LB","Tulane","American Athletic","defensive","TOT","48"
"2020","3921681","Bailey Gaither","WR","San José State","Mountain West","defensive","PD","0"
"2020","3921681","Bailey Gaither","WR","San José State","Mountain West","defensive","QB HUR","0"
"2020","3921681","Bailey Gaither","WR","San José State","Mountain West","defensive","SACKS","0"
"2020","3921681","Bailey Gaither","WR","San José State","Mountain West","defensive","SOLO","2"
"2020","3921681","Bailey Gaither","WR","San José State","Mountain West","defensive","TD","0"
"2020","3921681","Bailey Gaither","WR","San José State","Mountain West","defensive","TFL","0"
"2020","3921681","Bailey Gaither","WR","San José State","Mountain West","defensive","TOT","2"
"2020","3921952","Kyle Pugh","LB","Northern Illinois","Mid-American","defensive","PD","0"
"2020","3921952","Kyle Pugh","LB","Northern Illinois","Mid-American","defensive","QB HUR","1"
"2020","3921952","Kyle Pugh","LB","Northern Illinois","Mid-American","defensive","SACKS","1.5"
"2020","3921952","Kyle Pugh","LB","Northern Illinois","Mid-American","defensive","SOLO","14"
"2020","3921952","Kyle Pugh","LB","Northern Illinois","Mid-American","defensive","TD","0"
"2020","3921952","Kyle Pugh","LB","Northern Illinois","Mid-American","defensive","TFL","3.5"
"2020","3921952","Kyle Pugh","LB","Northern Illinois","Mid-American","defensive","TOT","36"
"2020","3921996","Nafees Lyon","DB","Charlotte","Conference USA","defensive","PD","2"
"2020","3921996","Nafees Lyon","DB","Charlotte","Conference USA","defensive","QB HUR","1"
"2020","3921996","Nafees Lyon","DB","Charlotte","Conference USA","defensive","SACKS","0"
"2020","3921996","Nafees Lyon","DB","Charlotte","Conference USA","defensive","SOLO","17"
"2020","3921996","Nafees Lyon","DB","Charlotte","Conference USA","defensive","TD","0"
"2020","3921996","Nafees Lyon","DB","Charlotte","Conference USA","defensive","TFL","2"
"2020","3921996","Nafees Lyon","DB","Charlotte","Conference USA","defensive","TOT","26"
"2020","3922002","Tyriq Harris","DE","Charlotte","Conference USA","defensive","PD","0"
"2020","3922002","Tyriq Harris","DE","Charlotte","Conference USA","defensive","QB HUR","1"
"2020","3922002","Tyriq Harris","DE","Charlotte","Conference USA","defensive","SACKS","1"
"2020","3922002","Tyriq Harris","DE","Charlotte","Conference USA","defensive","SOLO","11"
"2020","3922002","Tyriq Harris","DE","Charlotte","Conference USA","defensive","TD","0"
"2020","3922002","Tyriq Harris","DE","Charlotte","Conference USA","defensive","TFL","2"
"2020","3922002","Tyriq Harris","DE","Charlotte","Conference USA","defensive","TOT","19"
"2020","3923400","Josiah Hezekiah Bronson","DL","Washington","Pac-12","defensive","PD","0"
"2020","3923400","Josiah Hezekiah Bronson","DL","Washington","Pac-12","defensive","QB HUR","0"
"2020","3923400","Josiah Hezekiah Bronson","DL","Washington","Pac-12","defensive","SACKS","0"
"2020","3923400","Josiah Hezekiah Bronson","DL","Washington","Pac-12","defensive","SOLO","3"
"2020","3923400","Josiah Hezekiah Bronson","DL","Washington","Pac-12","defensive","TD","0"
"2020","3923400","Josiah Hezekiah Bronson","DL","Washington","Pac-12","defensive","TFL","0.5"
"2020","3923400","Josiah Hezekiah Bronson","DL","Washington","Pac-12","defensive","TOT","8"
"2020","3924316","Ferrod Gardner","LB","Louisiana","Sun Belt","defensive","PD","0"
"2020","3924316","Ferrod Gardner","LB","Louisiana","Sun Belt","defensive","QB HUR","3"
"2020","3924316","Ferrod Gardner","LB","Louisiana","Sun Belt","defensive","SACKS","4.5"
"2020","3924316","Ferrod Gardner","LB","Louisiana","Sun Belt","defensive","SOLO","43"
"2020","3924316","Ferrod Gardner","LB","Louisiana","Sun Belt","defensive","TD","0"
"2020","3924316","Ferrod Gardner","LB","Louisiana","Sun Belt","defensive","TFL","7"
"2020","3924316","Ferrod Gardner","LB","Louisiana","Sun Belt","defensive","TOT","74"
"2020","3925353","Joshua McMillon","LB","Alabama","SEC","defensive","PD","0"
"2020","3925353","Joshua McMillon","LB","Alabama","SEC","defensive","QB HUR","0"
"2020","3925353","Joshua McMillon","LB","Alabama","SEC","defensive","SACKS","0"
"2020","3925353","Joshua McMillon","LB","Alabama","SEC","defensive","SOLO","3"
"2020","3925353","Joshua McMillon","LB","Alabama","SEC","defensive","TD","0"
"2020","3925353","Joshua McMillon","LB","Alabama","SEC","defensive","TFL","1"
"2020","3925353","Joshua McMillon","LB","Alabama","SEC","defensive","TOT","6"
"2020","3925446","Marshaun Cameron","DB","Colorado State","Mountain West","defensive","PD","1"
"2020","3925446","Marshaun Cameron","DB","Colorado State","Mountain West","defensive","QB HUR","0"
"2020","3925446","Marshaun Cameron","DB","Colorado State","Mountain West","defensive","SACKS","1"
"2020","3925446","Marshaun Cameron","DB","Colorado State","Mountain West","defensive","SOLO","19"
"2020","3925446","Marshaun Cameron","DB","Colorado State","Mountain West","defensive","TD","1"
"2020","3925446","Marshaun Cameron","DB","Colorado State","Mountain West","defensive","TFL","3"
"2020","3925446","Marshaun Cameron","DB","Colorado State","Mountain West","defensive","TOT","29"
"2020","3926231","Britain Covey","WR","Utah","Pac-12","defensive","PD","0"
"2020","3926231","Britain Covey","WR","Utah","Pac-12","defensive","QB HUR","0"
"2020","3926231","Britain Covey","WR","Utah","Pac-12","defensive","SACKS","0"
"2020","3926231","Britain Covey","WR","Utah","Pac-12","defensive","SOLO","1"
"2020","3926231","Britain Covey","WR","Utah","Pac-12","defensive","TD","1"
"2020","3926231","Britain Covey","WR","Utah","Pac-12","defensive","TFL","0"
"2020","3926231","Britain Covey","WR","Utah","Pac-12","defensive","TOT","1"
"2020","3927992","Eddie Zinn-Turner","DT","Buffalo","Mid-American","defensive","PD","0"
"2020","3927992","Eddie Zinn-Turner","DT","Buffalo","Mid-American","defensive","QB HUR","0"
"2020","3927992","Eddie Zinn-Turner","DT","Buffalo","Mid-American","defensive","SACKS","0"
"2020","3927992","Eddie Zinn-Turner","DT","Buffalo","Mid-American","defensive","SOLO","0"
"2020","3927992","Eddie Zinn-Turner","DT","Buffalo","Mid-American","defensive","TD","0"
"2020","3927992","Eddie Zinn-Turner","DT","Buffalo","Mid-American","defensive","TFL","0"
"2020","3927992","Eddie Zinn-Turner","DT","Buffalo","Mid-American","defensive","TOT","3"
"2020","3929651","John Petrishen","LB","Pittsburgh","ACC","defensive","PD","0"
"2020","3929651","John Petrishen","LB","Pittsburgh","ACC","defensive","QB HUR","0"
"2020","3929651","John Petrishen","LB","Pittsburgh","ACC","defensive","SACKS","0"
"2020","3929651","John Petrishen","LB","Pittsburgh","ACC","defensive","SOLO","4"
"2020","3929651","John Petrishen","LB","Pittsburgh","ACC","defensive","TD","0"
"2020","3929651","John Petrishen","LB","Pittsburgh","ACC","defensive","TFL","1.5"
"2020","3929651","John Petrishen","LB","Pittsburgh","ACC","defensive","TOT","10"
"2020","3929783","Isaac James","WR","Ball State","Mid-American","defensive","PD","0"
"2020","3929783","Isaac James","WR","Ball State","Mid-American","defensive","QB HUR","0"
"2020","3929783","Isaac James","WR","Ball State","Mid-American","defensive","SACKS","0"
"2020","3929783","Isaac James","WR","Ball State","Mid-American","defensive","SOLO","0"
"2020","3929783","Isaac James","WR","Ball State","Mid-American","defensive","TD","0"
"2020","3929783","Isaac James","WR","Ball State","Mid-American","defensive","TFL","0"
"2020","3929783","Isaac James","WR","Ball State","Mid-American","defensive","TOT","1"
"2020","3929914","Adam Prentice","FB","South Carolina","SEC","defensive","PD","0"
"2020","3929914","Adam Prentice","FB","South Carolina","SEC","defensive","QB HUR","0"
"2020","3929914","Adam Prentice","FB","South Carolina","SEC","defensive","SACKS","0"
"2020","3929914","Adam Prentice","FB","South Carolina","SEC","defensive","SOLO","3"
"2020","3929914","Adam Prentice","FB","South Carolina","SEC","defensive","TD","0"
"2020","3929914","Adam Prentice","FB","South Carolina","SEC","defensive","TFL","0"
"2020","3929914","Adam Prentice","FB","South Carolina","SEC","defensive","TOT","4"
"2020","3930051","Austin Rosa","LB","Virginia Tech","ACC","defensive","PD","0"
"2020","3930051","Austin Rosa","LB","Virginia Tech","ACC","defensive","QB HUR","0"
"2020","3930051","Austin Rosa","LB","Virginia Tech","ACC","defensive","SACKS","0"
"2020","3930051","Austin Rosa","LB","Virginia Tech","ACC","defensive","SOLO","1"
"2020","3930051","Austin Rosa","LB","Virginia Tech","ACC","defensive","TD","0"
"2020","3930051","Austin Rosa","LB","Virginia Tech","ACC","defensive","TFL","0"
"2020","3930051","Austin Rosa","LB","Virginia Tech","ACC","defensive","TOT","3"
"2020","3932144","Jacob Harris","WR","UCF","American Athletic","defensive","PD","0"
"2020","3932144","Jacob Harris","WR","UCF","American Athletic","defensive","QB HUR","0"
"2020","3932144","Jacob Harris","WR","UCF","American Athletic","defensive","SACKS","0"
"2020","3932144","Jacob Harris","WR","UCF","American Athletic","defensive","SOLO","2"
"2020","3932144","Jacob Harris","WR","UCF","American Athletic","defensive","TD","0"
"2020","3932144","Jacob Harris","WR","UCF","American Athletic","defensive","TFL","0"
"2020","3932144","Jacob Harris","WR","UCF","American Athletic","defensive","TOT","2"
"2020","3932335","Zayne Anderson","LB","BYU","FBS Independents","defensive","PD","2"
"2020","3932335","Zayne Anderson","LB","BYU","FBS Independents","defensive","QB HUR","0"
"2020","3932335","Zayne Anderson","LB","BYU","FBS Independents","defensive","SACKS","0"
"2020","3932335","Zayne Anderson","LB","BYU","FBS Independents","defensive","SOLO","24"
"2020","3932335","Zayne Anderson","LB","BYU","FBS Independents","defensive","TD","0"
"2020","3932335","Zayne Anderson","LB","BYU","FBS Independents","defensive","TFL","0"
"2020","3932335","Zayne Anderson","LB","BYU","FBS Independents","defensive","TOT","41"
"2020","3932426","Shaun Crawford","CB","Notre Dame","FBS Independents","defensive","PD","5"
"2020","3932426","Shaun Crawford","CB","Notre Dame","FBS Independents","defensive","QB HUR","0"
"2020","3932426","Shaun Crawford","CB","Notre Dame","FBS Independents","defensive","SACKS","2"
"2020","3932426","Shaun Crawford","CB","Notre Dame","FBS Independents","defensive","SOLO","40"
"2020","3932426","Shaun Crawford","CB","Notre Dame","FBS Independents","defensive","TD","0"
"2020","3932426","Shaun Crawford","CB","Notre Dame","FBS Independents","defensive","TFL","4.5"
"2020","3932426","Shaun Crawford","CB","Notre Dame","FBS Independents","defensive","TOT","57"
"2020","3932443","Elijah Taylor","DL","Eastern Kentucky","OVC","defensive","PD","0"
"2020","3932443","Elijah Taylor","DL","Eastern Kentucky","OVC","defensive","QB HUR","0"
"2020","3932443","Elijah Taylor","DL","Eastern Kentucky","OVC","defensive","SACKS","0"
"2020","3932443","Elijah Taylor","DL","Eastern Kentucky","OVC","defensive","SOLO","2"
"2020","3932443","Elijah Taylor","DL","Eastern Kentucky","OVC","defensive","TD","0"
"2020","3932443","Elijah Taylor","DL","Eastern Kentucky","OVC","defensive","TFL","0"
"2020","3932443","Elijah Taylor","DL","Eastern Kentucky","OVC","defensive","TOT","8"
"2020","3932906","Danzel McKinley-Lewis","WR","Toledo","Mid-American","defensive","PD","0"
"2020","3932906","Danzel McKinley-Lewis","WR","Toledo","Mid-American","defensive","QB HUR","0"
"2020","3932906","Danzel McKinley-Lewis","WR","Toledo","Mid-American","defensive","SACKS","0"
"2020","3932906","Danzel McKinley-Lewis","WR","Toledo","Mid-American","defensive","SOLO","1"
"2020","3932906","Danzel McKinley-Lewis","WR","Toledo","Mid-American","defensive","TD","0"
"2020","3932906","Danzel McKinley-Lewis","WR","Toledo","Mid-American","defensive","TFL","0"
"2020","3932906","Danzel McKinley-Lewis","WR","Toledo","Mid-American","defensive","TOT","1"
"2020","4028748","Adeeb Atariwa","DL","Virginia","ACC","defensive","PD","0"
"2020","4028748","Adeeb Atariwa","DL","Virginia","ACC","defensive","QB HUR","0"
"2020","4028748","Adeeb Atariwa","DL","Virginia","ACC","defensive","SACKS","2"
"2020","4028748","Adeeb Atariwa","DL","Virginia","ACC","defensive","SOLO","7"
"2020","4028748","Adeeb Atariwa","DL","Virginia","ACC","defensive","TD","0"
"2020","4028748","Adeeb Atariwa","DL","Virginia","ACC","defensive","TFL","2"
"2020","4028748","Adeeb Atariwa","DL","Virginia","ACC","defensive","TOT","16"
"2020","4029426","Chris Booker","WR","Ohio State","Big Ten","defensive","PD","0"
"2020","4029426","Chris Booker","WR","Ohio State","Big Ten","defensive","QB HUR","0"
"2020","4029426","Chris Booker","WR","Ohio State","Big Ten","defensive","SACKS","0"
"2020","4029426","Chris Booker","WR","Ohio State","Big Ten","defensive","SOLO","1"
"2020","4029426","Chris Booker","WR","Ohio State","Big Ten","defensive","TD","0"
"2020","4029426","Chris Booker","WR","Ohio State","Big Ten","defensive","TFL","0"
"2020","4029426","Chris Booker","WR","Ohio State","Big Ten","defensive","TOT","1"
"2020","4029790","Jaylan Foster","DB","South Carolina","SEC","defensive","PD","0"
"2020","4029790","Jaylan Foster","DB","South Carolina","SEC","defensive","QB HUR","0"
"2020","4029790","Jaylan Foster","DB","South Carolina","SEC","defensive","SACKS","0"
"2020","4029790","Jaylan Foster","DB","South Carolina","SEC","defensive","SOLO","25"
"2020","4029790","Jaylan Foster","DB","South Carolina","SEC","defensive","TD","0"
"2020","4029790","Jaylan Foster","DB","South Carolina","SEC","defensive","TFL","2"
"2020","4029790","Jaylan Foster","DB","South Carolina","SEC","defensive","TOT","43"
"2020","4029880","Benjamin Alexander","S","Liberty","FBS Independents","defensive","PD","2"
"2020","4029880","Benjamin Alexander","S","Liberty","FBS Independents","defensive","QB HUR","0"
"2020","4029880","Benjamin Alexander","S","Liberty","FBS Independents","defensive","SACKS","0"
"2020","4029880","Benjamin Alexander","S","Liberty","FBS Independents","defensive","SOLO","11"
"2020","4029880","Benjamin Alexander","S","Liberty","FBS Independents","defensive","TD","0"
"2020","4029880","Benjamin Alexander","S","Liberty","FBS Independents","defensive","TFL","0"
"2020","4029880","Benjamin Alexander","S","Liberty","FBS Independents","defensive","TOT","19"
"2020","4029891","Jimmy Faulks","CB","Liberty","FBS Independents","defensive","PD","0"
"2020","4029891","Jimmy Faulks","CB","Liberty","FBS Independents","defensive","QB HUR","0"
"2020","4029891","Jimmy Faulks","CB","Liberty","FBS Independents","defensive","SACKS","0"
"2020","4029891","Jimmy Faulks","CB","Liberty","FBS Independents","defensive","SOLO","2"
"2020","4029891","Jimmy Faulks","CB","Liberty","FBS Independents","defensive","TD","0"
"2020","4029891","Jimmy Faulks","CB","Liberty","FBS Independents","defensive","TFL","0"
"2020","4029891","Jimmy Faulks","CB","Liberty","FBS Independents","defensive","TOT","3"
"2020","4030530","Max Roberts","DE","Boston College","ACC","defensive","PD","0"
"2020","4030530","Max Roberts","DE","Boston College","ACC","defensive","QB HUR","1"
"2020","4030530","Max Roberts","DE","Boston College","ACC","defensive","SACKS","4.5"
"2020","4030530","Max Roberts","DE","Boston College","ACC","defensive","SOLO","14"
"2020","4030530","Max Roberts","DE","Boston College","ACC","defensive","TD","0"
"2020","4030530","Max Roberts","DE","Boston College","ACC","defensive","TFL","6"
"2020","4030530","Max Roberts","DE","Boston College","ACC","defensive","TOT","22"
"2020","4030782","J.T. Wahee","S","Ball State","Mid-American","defensive","PD","2"
"2020","4030782","J.T. Wahee","S","Ball State","Mid-American","defensive","QB HUR","0"
"2020","4030782","J.T. Wahee","S","Ball State","Mid-American","defensive","SACKS","0"
"2020","4030782","J.T. Wahee","S","Ball State","Mid-American","defensive","SOLO","14"
"2020","4030782","J.T. Wahee","S","Ball State","Mid-American","defensive","TD","0"
"2020","4030782","J.T. Wahee","S","Ball State","Mid-American","defensive","TFL","2"
"2020","4030782","J.T. Wahee","S","Ball State","Mid-American","defensive","TOT","19"
"2020","4030909","Nikholi Jaghai","DB","Florida International","Conference USA","defensive","PD","0"
"2020","4030909","Nikholi Jaghai","DB","Florida International","Conference USA","defensive","QB HUR","0"
"2020","4030909","Nikholi Jaghai","DB","Florida International","Conference USA","defensive","SACKS","0"
"2020","4030909","Nikholi Jaghai","DB","Florida International","Conference USA","defensive","SOLO","5"
"2020","4030909","Nikholi Jaghai","DB","Florida International","Conference USA","defensive","TD","0"
"2020","4030909","Nikholi Jaghai","DB","Florida International","Conference USA","defensive","TFL","0"
"2020","4030909","Nikholi Jaghai","DB","Florida International","Conference USA","defensive","TOT","5"
